Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2010-02-26,6.048091,6.183768,5.948942,6.14724,18682.0,,
2010-03-01,6.152458,6.408158,6.110711,6.335101,22187.0,,
2010-03-02,6.329883,6.355975,6.194205,6.262044,14265.0,,
2010-03-03,6.262044,6.449905,6.225515,6.355975,13297.0,,
2010-03-04,6.423813,6.423813,6.105493,6.162895,15560.0,,
2010-03-05,6.199424,6.262044,6.095056,6.204642,10982.0,,
2010-03-08,6.230734,6.361193,6.188987,6.235952,9066.0,,
2010-03-09,6.225515,6.230734,6.074183,6.105493,9328.0,,
2010-03-10,6.105493,6.14724,6.006344,6.084619,10381.0,,
2010-03-11,6.079401,6.142022,6.027217,6.048091,11291.0,,
2010-03-12,6.084619,6.105493,5.92285,5.933287,9946.0,,
2010-03-15,5.943723,6.042872,5.938505,5.98547,8145.0,,
2010-03-16,6.001126,6.11593,5.98547,6.074183,11517.0,,
2010-03-17,6.11593,6.199424,6.100275,6.17855,11853.0,,
2010-03-18,6.199424,6.204642,6.110711,6.14724,8484.0,,
2010-03-19,6.142022,6.194205,6.121148,6.17855,7292.0,,
2010-03-22,6.20986,6.262044,6.095056,6.14724,7896.0,,
2010-03-23,6.136803,6.157677,6.042872,6.095056,6956.0,,
2010-03-24,6.095056,6.14724,6.053309,6.063746,6360.0,,
2010-03-25,6.027217,6.042872,5.849793,5.870666,9689.0,,
2010-03-26,5.855011,6.016781,5.855011,5.969815,5297.0,,
2010-03-29,6.001126,6.079401,5.975034,6.063746,9333.0,,
2010-03-30,6.053309,6.053309,5.975034,6.016781,8004.0,,
2010-03-31,6.001126,6.001126,5.907195,5.938505,8675.0,,
2010-04-01,5.928068,6.016781,5.917632,6.011562,8262.0,,
2010-04-02,6.001126,6.100275,5.980252,6.095056,9290.0,,
2010-04-05,6.095056,6.095056,6.095056,6.095056,0.0,,
2010-04-06,6.100275,6.136803,6.037654,6.131585,8574.0,,
2010-04-07,6.121148,6.121148,6.021999,6.068964,6114.0,,
2010-04-08,6.063746,6.074183,5.959379,5.969815,6474.0,,
2010-04-09,5.990689,6.063746,5.975034,6.053309,5562.0,,
2010-04-12,6.053309,6.220297,6.042872,6.220297,16679.0,,
2010-04-13,6.235952,6.324664,6.084619,6.215079,15487.0,,
2010-04-14,6.235952,6.444687,6.235952,6.392503,20964.0,,
2010-04-15,6.392503,6.392503,6.262044,6.329883,11734.0,,
2010-04-16,6.329883,6.382067,6.183768,6.204642,8870.0,,
2010-04-19,6.110711,6.162895,5.870666,5.886321,13183.0,,
2010-04-20,5.875885,5.943723,5.72977,5.792391,11759.0,,
2010-04-21,5.792391,5.907195,5.724552,5.896758,13669.0,,
2010-04-22,5.870666,5.870666,5.755862,5.787172,11347.0,,
2010-04-23,5.745425,5.823701,5.740207,5.750644,7053.0,,
2010-04-26,5.771517,5.865448,5.750644,5.823701,6287.0,,
2010-04-27,5.823701,5.823701,5.494944,5.599311,9456.0,,
2010-04-28,5.536691,5.609748,5.406231,5.494944,5978.0,,
2010-04-29,5.521035,5.588874,5.427105,5.44276,6047.0,,
2010-04-30,5.432323,5.494944,5.239243,5.359266,8775.0,,
2010-05-03,5.359266,5.359266,5.359266,5.359266,0.0,,
2010-05-04,5.265335,5.374921,5.244462,5.296646,5450.0,,
2010-05-05,5.270554,5.416668,5.228807,5.41145,8444.0,,
2010-05-06,5.374921,5.374921,5.145313,5.160968,8753.0,,
2010-05-07,5.061819,5.145313,4.988762,5.02529,6497.0,,
2010-05-10,5.02529,5.103566,4.863521,4.999198,7808.0,,
2010-05-11,5.103566,5.114003,4.853084,4.905268,7644.0,,
2010-05-12,4.894831,4.999198,4.853084,4.96267,5977.0,,
2010-05-13,4.983543,5.046164,4.910486,5.040945,8945.0,,
2010-05-14,4.999198,5.040945,4.952233,4.973107,6251.0,,
2010-05-17,4.905268,4.93136,4.618257,4.623476,8389.0,,
2010-05-18,4.654786,4.785245,4.581729,4.743498,5712.0,,
2010-05-19,4.701751,4.8009,4.686096,4.722625,4605.0,,
2010-05-20,4.696533,4.910486,4.670441,4.847866,13279.0,,
2010-05-21,4.722625,4.926141,4.696533,4.915705,9457.0,,
2010-05-24,4.952233,5.067037,4.920923,5.030509,15625.0,,
2010-05-25,4.973107,5.020072,4.894831,4.926141,7382.0,,
2010-05-26,4.936578,5.061819,4.905268,4.978325,10013.0,,
2010-05-27,4.936578,5.040945,4.879176,5.004417,8831.0,,
2010-05-28,5.051382,5.072256,4.936578,4.96267,7144.0,,
2010-05-31,4.941796,4.941796,4.774809,4.790464,6569.0,,
2010-06-01,4.76959,4.8009,4.660004,4.733062,5878.0,,
2010-06-02,4.696533,4.821774,4.686096,4.816556,4701.0,,
2010-06-03,4.853084,4.853084,4.753935,4.759153,4801.0,,
2010-06-04,4.727843,4.826992,4.712188,4.816556,4184.0,,
2010-06-07,4.712188,4.780027,4.696533,4.743498,3904.0,,
2010-06-08,4.753935,4.785245,4.733062,4.780027,3760.0,,
2010-06-09,4.790464,4.936578,4.753935,4.915705,6182.0,,
2010-06-10,4.905268,4.926141,4.847866,4.884394,5629.0,,
2010-06-11,4.889613,4.941796,4.863521,4.884394,3807.0,,
2010-06-14,4.884394,4.884394,4.884394,4.884394,0.0,,
2010-06-15,4.884394,4.884394,4.884394,4.884394,0.0,,
2010-06-16,4.884394,4.884394,4.884394,4.884394,0.0,,
2010-06-17,4.93136,5.009635,4.905268,4.952233,7259.0,,
2010-06-18,4.952233,4.988762,4.868739,4.889613,5619.0,,
2010-06-21,4.884394,5.035727,4.879176,5.020072,6920.0,,
2010-06-22,5.02529,5.150531,4.988762,5.072256,9506.0,,
2010-06-23,5.035727,5.061819,4.926141,5.004417,6363.0,,
2010-06-24,5.004417,5.035727,4.967888,5.009635,3458.0,,
2010-06-25,5.009635,5.009635,5.009635,5.009635,0.0,,
2010-06-28,4.973107,4.978325,4.795682,4.832211,6296.0,,
2010-06-29,4.832211,4.858302,4.649568,4.67566,6954.0,,
2010-06-30,4.649568,4.649568,4.550419,4.607821,4072.0,,
2010-07-01,4.592166,4.633913,4.571292,4.576511,2469.0,,
2010-07-02,4.571292,4.618257,4.435615,4.581729,4477.0,,
2010-07-05,4.539982,4.73828,4.493017,4.691315,6702.0,,
2010-07-06,4.649568,4.748717,4.639131,4.733062,5248.0,,
2010-07-07,4.712188,4.753935,4.644349,4.701751,3985.0,,
2010-07-08,4.73828,4.743498,4.644349,4.67566,3289.0,,
2010-07-09,4.67566,4.790464,4.649568,4.76959,6343.0,,
2010-07-12,4.76959,4.847866,4.73828,4.816556,6882.0,,
2010-07-13,4.785245,4.795682,4.701751,4.73828,4345.0,,
2010-07-14,4.733062,4.816556,4.733062,4.774809,4043.0,,
2010-07-15,4.780027,4.847866,4.73828,4.743498,6394.0,,
2010-07-16,4.73828,4.806119,4.701751,4.8009,4621.0,,
2010-07-19,4.753935,4.905268,4.73828,4.894831,7189.0,,
2010-07-20,4.884394,5.004417,4.863521,4.999198,10351.0,,
2010-07-21,5.004417,5.061819,4.952233,5.009635,8726.0,,
2010-07-22,5.004417,5.056601,4.96267,5.051382,7101.0,,
2010-07-23,5.108784,5.166186,4.999198,5.056601,10217.0,,
2010-07-26,5.056601,5.119221,5.035727,5.098348,6346.0,,
2010-07-27,5.327956,5.468852,5.18706,5.213152,27321.0,,
2010-07-28,5.166186,5.312301,5.145313,5.286209,14900.0,,
2010-07-29,5.275772,5.41145,5.254899,5.338393,15517.0,,
2010-07-30,5.317519,5.322737,5.228807,5.307082,10713.0,,
2010-08-02,5.354048,5.390576,5.307082,5.374921,12018.0,,
2010-08-03,5.401013,5.421886,5.239243,5.254899,11276.0,,
2010-08-04,5.239243,5.301864,5.181841,5.291427,8946.0,,
2010-08-05,5.275772,5.354048,5.244462,5.296646,8013.0,,
2010-08-06,5.28099,5.374921,5.223588,5.374921,10468.0,,
2010-08-09,5.374921,5.578438,5.348829,5.547127,15460.0,,
2010-08-10,5.557564,5.578438,5.307082,5.312301,13162.0,,
2010-08-11,5.312301,5.437542,5.312301,5.380139,7249.0,,
2010-08-12,5.322737,5.380139,5.28099,5.301864,5749.0,,
2010-08-13,5.317519,5.380139,5.286209,5.374921,6001.0,,
2010-08-16,5.380139,5.494944,5.354048,5.484507,9226.0,,
2010-08-17,5.489725,5.541909,5.437542,5.500162,9958.0,,
2010-08-18,5.510599,5.531472,5.447978,5.526254,9407.0,,
2010-08-19,5.531604,5.536953,5.41391,5.472757,8466.0,0.975449,17.0
2010-08-20,5.446008,5.483456,5.355063,5.381812,8621.0,,
2010-08-23,5.381812,5.424609,5.339014,5.349713,6482.0,,
2010-08-24,5.371112,5.41391,5.312265,5.387161,7055.0,,
2010-08-25,5.339014,5.360413,5.21597,5.22132,8780.0,,
2010-08-26,5.22132,5.285517,5.189222,5.253418,4947.0,,
2010-08-27,5.22132,5.23202,5.108976,5.178522,11676.0,,
2010-08-30,5.194572,5.296216,5.194572,5.290866,9141.0,,
2010-08-31,5.264118,5.290866,5.210621,5.280167,8286.0,,
2010-09-01,5.274817,5.371112,5.21597,5.258768,9040.0,,
2010-09-02,5.306916,5.333664,5.253418,5.274817,7453.0,,
2010-09-03,5.274817,5.285517,5.183872,5.237369,9106.0,,
2010-09-06,5.258768,5.467407,5.258768,5.446008,20288.0,,
2010-09-07,5.456708,5.483456,5.392511,5.446008,9996.0,,
2010-09-08,5.397861,5.429959,5.360413,5.429959,8230.0,,
2010-09-09,5.446008,5.494156,5.322965,5.339014,11105.0,,
2010-09-10,5.349713,5.360413,5.242719,5.312265,7759.0,,
2010-09-13,5.339014,5.446008,5.333664,5.440658,10334.0,,
2010-09-14,5.446008,5.483456,5.40856,5.429959,9506.0,,
2010-09-15,5.440658,5.451358,5.306916,5.333664,8058.0,,
2010-09-16,5.333664,5.355063,5.157124,5.22132,7544.0,,
2010-09-17,5.23202,5.242719,5.162473,5.183872,5383.0,,
2010-09-20,5.183872,5.242719,5.173173,5.183872,4369.0,,
2010-09-21,5.199921,5.23202,5.071528,5.092927,5269.0,,
2010-09-22,5.092927,5.092927,5.092927,5.092927,0.0,,
2010-09-23,5.092927,5.092927,5.092927,5.092927,0.0,,
2010-09-24,5.092927,5.092927,5.092927,5.092927,0.0,,
2010-09-27,5.108976,5.189222,5.108976,5.178522,3553.0,,
2010-09-28,5.178522,5.242719,5.114326,5.135725,5473.0,,
2010-09-29,5.141074,5.173173,5.023381,5.028731,6068.0,,
2010-09-30,5.023381,5.114326,4.996632,5.108976,6485.0,,
2010-10-01,5.108976,5.108976,5.108976,5.108976,0.0,,
2010-10-04,5.108976,5.108976,5.108976,5.108976,0.0,,
2010-10-05,5.108976,5.108976,5.108976,5.108976,0.0,,
2010-10-06,5.108976,5.108976,5.108976,5.108976,0.0,,
2010-10-07,5.108976,5.108976,5.108976,5.108976,0.0,,
2010-10-08,5.135725,5.242719,5.135725,5.22132,10062.0,,
2010-10-11,5.242719,5.381812,5.189222,5.339014,17907.0,,
2010-10-12,5.349713,5.40856,5.328314,5.376462,14282.0,,
2010-10-13,5.376462,5.478106,5.355063,5.424609,15405.0,,
2010-10-14,5.435309,5.456708,5.312265,5.317615,16787.0,,
2010-10-15,5.296216,5.558352,5.296216,5.531604,27581.0,,
2010-10-18,5.649297,5.772341,5.424609,5.59045,35112.0,,
2010-10-19,5.5958,5.60115,5.472757,5.5958,15943.0,,
2010-10-20,5.467407,5.553002,5.397861,5.472757,15872.0,,
2010-10-21,5.483456,5.504855,5.360413,5.40856,12623.0,,
2010-10-22,5.40321,5.456708,5.371112,5.40321,9458.0,,
2010-10-25,5.40321,5.611849,5.392511,5.563702,16060.0,,
2010-10-26,5.6065,5.611849,5.446008,5.494156,14505.0,,
2010-10-27,5.504855,5.617199,5.488806,5.585101,20407.0,,
2010-10-28,5.59045,5.638598,5.456708,5.504855,12399.0,,
2010-10-29,5.510205,5.542303,5.41391,5.510205,10808.0,,
2010-11-01,5.531604,5.761641,5.531604,5.750942,26438.0,,
2010-11-02,5.750942,6.029127,5.649297,5.676046,23742.0,,
2010-11-03,5.643948,5.857936,5.627898,5.79374,17657.0,,
2010-11-04,5.79374,5.852586,5.713494,5.825838,14067.0,,
2010-11-05,5.852586,5.906083,5.77769,5.836537,16887.0,,
2010-11-08,5.852586,6.045176,5.852586,5.954231,18507.0,,
2010-11-09,5.954231,5.96493,5.831188,5.852586,14998.0,,
2010-11-10,5.831188,5.831188,5.643948,5.750942,15399.0,,
2010-11-11,5.745592,5.77769,5.670696,5.692095,14806.0,,
2010-11-12,5.676046,5.692095,5.189222,5.205271,22050.0,,
2010-11-15,5.285517,5.290866,5.141074,5.280167,11243.0,,
2010-11-16,5.285517,5.285517,5.001982,5.04478,12709.0,,
2010-11-17,5.001982,5.066179,4.927086,4.959184,7848.0,,
2010-11-18,4.991283,5.04478,4.932436,5.007332,6078.0,,
2010-11-19,5.028731,5.03408,4.830791,5.007332,11533.0,,
2010-11-22,4.975233,5.001982,4.894988,4.932436,9831.0,,
2010-11-23,4.927086,4.927086,4.745196,4.809392,8652.0,,
2010-11-24,4.777294,4.868239,4.766595,4.868239,8705.0,,
2010-11-25,4.889638,4.943135,4.85754,4.943135,8243.0,,
2010-11-26,4.927086,4.932436,4.85754,4.868239,7341.0,,
2010-11-29,4.884288,4.916387,4.85754,4.900337,4827.0,,
2010-11-30,4.905687,4.911037,4.723797,4.782644,8283.0,,
2010-12-01,4.771944,4.793343,4.739846,4.777294,4058.0,,
2010-12-02,4.820092,4.84684,4.761245,4.804043,7961.0,,
2010-12-03,4.798693,4.809392,4.739846,4.782644,4606.0,,
2010-12-06,4.787993,4.798693,4.729147,4.761245,4729.0,,
2010-12-07,4.750545,4.782644,4.686349,4.782644,4773.0,,
2010-12-08,4.782644,4.793343,4.739846,4.750545,3959.0,,
2010-12-09,4.745196,4.798693,4.729147,4.761245,5417.0,,
2010-12-10,4.739846,4.793343,4.723797,4.793343,3996.0,,
2010-12-13,4.804043,4.889638,4.777294,4.884288,8613.0,,
2010-12-14,4.884288,4.889638,4.836141,4.85754,6363.0,,
2010-12-15,4.85754,4.862889,4.809392,4.825441,5928.0,,
2010-12-16,4.830791,4.841491,4.766595,4.787993,5131.0,,
2010-12-17,4.777294,4.793343,4.750545,4.782644,3423.0,,
2010-12-20,4.798693,4.798693,4.616803,4.6596,11762.0,,
2010-12-21,4.6596,4.739846,4.648901,4.734496,12308.0,,
2010-12-22,4.723797,4.734496,4.686349,4.697048,6589.0,,
2010-12-23,4.697048,4.697048,4.648901,4.654251,5279.0,,
2010-12-24,4.648901,4.6703,4.622152,4.654251,4639.0,,
2010-12-27,4.648901,4.675649,4.552606,4.563305,7082.0,,
2010-12-28,4.547256,4.568655,4.418863,4.429563,6919.0,,
2010-12-29,4.424213,4.450961,4.381415,4.445612,4713.0,,
2010-12-30,4.450961,4.536557,4.408164,4.504459,5459.0,,
2010-12-31,4.504459,4.771944,4.47771,4.718447,11196.0,,
2011-01-03,4.718447,4.718447,4.718447,4.718447,0.0,,
2011-01-04,4.718447,4.84684,4.638201,4.814742,17147.0,,
2011-01-05,4.804043,5.03943,4.787993,4.948485,30595.0,,
2011-01-06,4.948485,4.948485,4.766595,4.841491,15095.0,,
2011-01-07,4.814742,4.862889,4.702398,4.761245,11424.0,,
2011-01-10,4.761245,4.804043,4.675649,4.707748,5972.0,,
2011-01-11,4.691699,4.761245,4.6703,4.755895,5185.0,,
2011-01-12,4.755895,4.804043,4.713097,4.798693,6768.0,,
2011-01-13,4.787993,4.878939,4.766595,4.782644,5651.0,,
2011-01-14,4.766595,4.782644,4.643551,4.648901,6447.0,,
2011-01-17,4.632852,4.632852,4.445612,4.456311,6502.0,,
2011-01-18,4.47771,4.48306,4.402814,4.467011,4787.0,,
2011-01-19,4.47236,4.563305,4.429563,4.557956,3690.0,,
2011-01-20,4.531207,4.531207,4.413513,4.461661,4108.0,,
2011-01-21,4.429563,4.541907,4.424213,4.488409,6046.0,,
2011-01-24,4.493759,4.611453,4.467011,4.541907,8677.0,,
2011-01-25,4.525857,4.584704,4.47771,4.525857,3262.0,,
2011-01-26,4.525857,4.563305,4.509808,4.552606,3496.0,,
2011-01-27,4.541907,4.611453,4.493759,4.574005,6645.0,,
2011-01-28,4.579355,4.579355,4.515158,4.557956,4284.0,,
2011-01-31,4.557956,4.600753,4.509808,4.590054,7620.0,,
2011-02-01,4.574005,4.595404,4.552606,4.590054,3965.0,,
2011-02-02,4.590054,4.590054,4.590054,4.590054,0.0,,
2011-02-03,4.590054,4.590054,4.590054,4.590054,0.0,,
2011-02-04,4.590054,4.590054,4.590054,4.590054,0.0,,
2011-02-07,4.590054,4.590054,4.590054,4.590054,0.0,,
2011-02-08,4.590054,4.590054,4.590054,4.590054,0.0,,
2011-02-09,4.563305,4.584704,4.493759,4.525857,5035.0,,
2011-02-10,4.525857,4.600753,4.509808,4.595404,6011.0,,
2011-02-11,4.590054,4.680999,4.574005,4.632852,8329.0,,
2011-02-14,4.632852,4.771944,4.632852,4.761245,13949.0,,
2011-02-15,4.766595,4.836141,4.718447,4.723797,14150.0,,
2011-02-16,4.729147,4.782644,4.702398,4.771944,8615.0,,
2011-02-17,4.787993,4.804043,4.707748,4.739846,9721.0,,
2011-02-18,4.739846,4.787993,4.675649,4.686349,7644.0,,
2011-02-21,4.654251,4.718447,4.648901,4.702398,9301.0,,
2011-02-22,4.713097,4.734496,4.547256,4.557956,10807.0,,
2011-02-23,4.552606,4.616803,4.541907,4.579355,5526.0,,
2011-02-24,4.574005,4.611453,4.547256,4.606103,6228.0,,
2011-02-25,4.606103,4.616803,4.547256,4.579355,6518.0,,
2011-02-28,4.584704,4.627502,4.547256,4.627502,8329.0,,
2011-03-01,4.632852,4.707748,4.622152,4.702398,12118.0,,
2011-03-02,4.675649,4.718447,4.643551,4.697048,9463.0,,
2011-03-03,4.702398,4.750545,4.675649,4.680999,12339.0,,
2011-03-04,4.680999,4.755895,4.680999,4.745196,13677.0,,
2011-03-07,4.766595,4.804043,4.750545,4.798693,15414.0,,
2011-03-08,4.804043,4.841491,4.750545,4.841491,14916.0,,
2011-03-09,4.836141,4.948485,4.814742,4.814742,15697.0,,
2011-03-10,4.814742,4.836141,4.739846,4.825441,14281.0,,
2011-03-11,4.793343,4.911037,4.766595,4.809392,13754.0,,
2011-03-14,4.793343,4.85219,4.750545,4.809392,12031.0,,
2011-03-15,4.809392,4.809392,4.648901,4.766595,12663.0,,
2011-03-16,4.739846,4.761245,4.713097,4.734496,9979.0,,
2011-03-17,4.718447,4.734496,4.648901,4.6596,9556.0,,
2011-03-18,4.691699,4.707748,4.6596,4.675649,5018.0,,
2011-03-21,4.675649,4.691699,4.648901,4.675649,4333.0,,
2011-03-22,4.6703,4.702398,4.643551,4.680999,7578.0,,
2011-03-23,4.675649,4.713097,4.654251,4.707748,10322.0,,
2011-03-24,4.718447,4.723797,4.686349,4.691699,6686.0,,
2011-03-25,4.697048,4.734496,4.686349,4.729147,8248.0,,
2011-03-28,4.729147,4.771944,4.723797,4.739846,9046.0,,
2011-03-29,4.739846,4.782644,4.729147,4.745196,12571.0,,
2011-03-30,4.745196,4.755895,4.66495,4.691699,9359.0,,
2011-03-31,4.686349,4.702398,4.590054,4.600753,9254.0,,
2011-04-01,4.600753,4.734496,4.579355,4.713097,11281.0,,
2011-04-04,4.713097,4.713097,4.713097,4.713097,0.0,,
2011-04-05,4.713097,4.713097,4.713097,4.713097,0.0,,
2011-04-06,4.6703,4.697048,4.632852,4.686349,9311.0,,
2011-04-07,4.691699,4.723797,4.6703,4.713097,7753.0,,
2011-04-08,4.707748,4.745196,4.686349,4.723797,7449.0,,
2011-04-11,4.718447,4.755895,4.713097,4.718447,9108.0,,
2011-04-12,4.707748,4.814742,4.686349,4.804043,18982.0,,
2011-04-13,4.798693,4.825441,4.766595,4.820092,13885.0,,
2011-04-14,4.820092,4.825441,4.745196,4.755895,9768.0,,
2011-04-15,4.771944,4.787993,4.723797,4.771944,7513.0,,
2011-04-18,4.761245,4.830791,4.761245,4.814742,10215.0,,
2011-04-19,4.793343,4.798693,4.675649,4.718447,9321.0,,
2011-04-20,4.718447,4.739846,4.707748,4.739846,4982.0,,
2011-04-21,4.750545,4.804043,4.729147,4.787993,8975.0,,
2011-04-22,4.787993,4.841491,4.750545,4.793343,12281.0,,
2011-04-25,4.814742,4.830791,4.697048,4.713097,10855.0,,
2011-04-26,4.713097,4.729147,4.606103,4.648901,7481.0,,
2011-04-27,4.6703,4.686349,4.600753,4.616803,5974.0,,
2011-04-28,4.638201,4.66495,4.541907,4.552606,6635.0,,
2011-04-29,4.557956,4.600753,4.547256,4.595404,5219.0,,
2011-05-02,4.595404,4.595404,4.595404,4.595404,0.0,,
2011-05-03,4.595404,4.654251,4.579355,4.648901,4662.0,,
2011-05-04,4.632852,4.680999,4.584704,4.600753,6698.0,,
2011-05-05,4.579355,4.648901,4.579355,4.643551,3861.0,,
2011-05-06,4.600753,4.675649,4.600753,4.654251,4296.0,,
2011-05-09,4.654251,4.675649,4.616803,4.632852,3554.0,,
2011-05-10,4.632852,4.638201,4.590054,4.611453,4587.0,,
2011-05-11,4.616803,4.643551,4.600753,4.616803,4806.0,,
2011-05-12,4.600753,4.611453,4.568655,4.579355,5326.0,,
2011-05-13,4.574005,4.606103,4.547256,4.600753,3647.0,,
2011-05-16,4.600753,4.616803,4.563305,4.595404,3335.0,,
2011-05-17,4.606103,4.611453,4.557956,4.590054,3318.0,,
2011-05-18,4.590054,4.622152,4.584704,4.606103,2862.0,,
2011-05-19,4.611453,4.627502,4.563305,4.568655,3831.0,,
2011-05-20,4.574005,4.579355,4.547256,4.563305,2864.0,,
2011-05-23,4.563305,4.563305,4.413513,4.424213,5982.0,,
2011-05-24,4.429563,4.450961,4.392115,4.434912,3262.0,,
2011-05-25,4.424213,4.440262,4.376065,4.381415,2753.0,,
2011-05-26,4.386765,4.408164,4.349317,4.354667,2722.0,,
2011-05-27,4.376065,4.376065,4.306519,4.317219,3519.0,,
2011-05-30,4.327918,4.338617,4.274421,4.279771,2753.0,,
2011-05-31,4.279771,4.333268,4.279771,4.333268,2622.0,,
2011-06-01,4.322568,4.333268,4.301169,4.322568,2417.0,,
2011-06-02,4.306519,4.311869,4.204875,4.236973,4332.0,,
2011-06-03,4.236973,4.28512,4.231623,4.269071,2503.0,,
2011-06-06,4.269071,4.269071,4.269071,4.269071,0.0,,
2011-06-07,4.263722,4.311869,4.242323,4.301169,2683.0,,
2011-06-08,4.29582,4.311869,4.247672,4.29582,1960.0,,
2011-06-09,4.29047,4.317219,4.210224,4.220924,2353.0,,
2011-06-10,4.215574,4.247672,4.199525,4.236973,2225.0,,
2011-06-13,4.226274,4.226274,4.172776,4.188826,2363.0,,
2011-06-14,4.215574,4.263722,4.194175,4.247672,2991.0,,
2011-06-15,4.247672,4.253022,4.220924,4.226274,1891.0,,
2011-06-16,4.220924,4.220924,4.146028,4.156727,2582.0,,
2011-06-17,4.162077,4.172776,4.129979,4.135328,1985.0,,
2011-06-20,4.140678,4.162077,4.060432,4.081831,3005.0,,
2011-06-21,4.087181,4.10858,4.071132,4.09788,1891.0,,
2011-06-22,4.10858,4.119279,4.065782,4.081831,2077.0,,
2011-06-23,4.081831,4.140678,4.060432,4.129979,2759.0,,
2011-06-24,4.124629,4.215574,4.11393,4.204875,5162.0,,
2011-06-27,4.204875,4.242323,4.194175,4.204875,3858.0,,
2011-06-28,4.204875,4.204875,4.204875,4.204875,0.0,,
2011-06-29,4.215574,4.231623,4.178126,4.178126,2995.0,,
2011-06-30,4.194175,4.242323,4.183476,4.220924,2477.0,,
2011-07-01,4.215574,4.226274,4.199525,4.210224,3186.0,,
2011-07-04,4.226274,4.279771,4.210224,4.274421,5423.0,,
2011-07-05,4.274421,4.279771,4.247672,4.269071,3483.0,,
2011-07-06,4.269071,4.28512,4.231623,4.274421,3061.0,,
2011-07-07,4.28512,4.29047,4.226274,4.236973,3372.0,,
2011-07-08,4.231623,4.338617,4.231623,4.311869,9588.0,,
2011-07-11,4.306519,4.322568,4.28512,4.311869,3337.0,,
2011-07-12,4.29047,4.29047,4.220924,4.226274,3687.0,,
2011-07-13,4.242323,4.29047,4.231623,4.28512,2958.0,,
2011-07-14,4.279771,4.301169,4.269071,4.29582,2837.0,,
2011-07-15,4.28512,4.349317,4.263722,4.343967,6079.0,,
2011-07-18,4.343967,4.365366,4.311869,4.333268,3608.0,,
2011-07-19,4.301169,4.317219,4.279771,4.29047,2894.0,,
2011-07-20,4.301169,4.317219,4.269071,4.29047,2025.0,,
2011-07-21,4.29047,4.311869,4.247672,4.28512,2919.0,,
2011-07-22,4.274421,4.29582,4.258372,4.269071,1707.0,,
2011-07-25,4.274421,4.306519,4.129979,4.146028,4248.0,,
2011-07-26,4.140678,4.360016,4.140678,4.279771,6712.0,,
2011-07-27,4.258372,4.258372,4.178126,4.220924,3907.0,,
2011-07-28,4.210224,4.220924,4.162077,4.188826,2959.0,,
2011-07-29,4.194175,4.204875,4.151378,4.167427,2025.0,,
2011-08-01,4.178126,4.199525,4.156727,4.188826,1184.0,,
2011-08-02,4.172776,4.178126,4.10858,4.135328,2455.0,,
2011-08-03,4.11393,4.151378,4.076482,4.124629,1666.0,,
2011-08-04,4.11393,4.172776,4.11393,4.146028,2084.0,,
2011-08-05,4.076482,4.09788,4.049733,4.060432,2706.0,,
2011-08-08,4.049733,4.049733,3.808996,3.846444,6910.0,,
2011-08-09,3.771548,3.841094,3.72875,3.830395,4316.0,,
2011-08-10,3.857143,3.91599,3.851794,3.873192,3424.0,,
2011-08-11,3.830395,3.948088,3.814346,3.942739,4439.0,,
2011-08-12,3.958788,4.012285,3.942739,3.990886,3765.0,,
2011-08-15,4.001586,4.060432,4.001586,4.060432,3868.0,,
2011-08-16,4.065782,4.087181,4.049733,4.055083,4881.0,,
2011-08-17,4.066223,4.066223,3.97153,4.004951,2793.0,0.960422,17.0
2011-08-18,4.004951,4.004951,3.926969,3.932539,2420.0,,
2011-08-19,3.893548,3.921399,3.876837,3.915828,2326.0,,
2011-08-22,3.926969,3.938109,3.899118,3.915828,1907.0,,
2011-08-23,3.926969,3.97153,3.926969,3.96596,2145.0,,
2011-08-24,3.98267,3.988241,3.938109,3.938109,1876.0,,
2011-08-25,3.96039,4.055083,3.95482,4.027232,3866.0,,
2011-08-26,4.038372,4.043942,4.004951,4.016092,2550.0,,
2011-08-29,4.010521,4.016092,3.98267,3.98267,1974.0,,
2011-08-30,4.004951,4.032802,3.95482,3.96039,2176.0,,
2011-08-31,3.96596,3.9771,3.926969,3.9771,1716.0,,
2011-09-01,3.96596,3.993811,3.95482,3.96039,1363.0,,
2011-09-02,3.97153,3.97153,3.921399,3.932539,1490.0,,
2011-09-05,3.904688,3.904688,3.871267,3.876837,1656.0,,
2011-09-06,3.871267,3.899118,3.860127,3.887978,1428.0,,
2011-09-07,3.899118,4.038372,3.887978,4.032802,5593.0,,
2011-09-08,4.027232,4.222188,4.004951,4.183197,10466.0,,
2011-09-09,4.155346,4.31131,4.077363,4.160916,17926.0,,
2011-09-12,4.160916,4.160916,4.160916,4.160916,0.0,,
2011-09-13,4.105214,4.199907,3.999381,4.055083,10392.0,,
2011-09-14,4.010521,4.043942,3.988241,4.038372,3977.0,,
2011-09-15,4.038372,4.060653,4.016092,4.021662,2481.0,,
2011-09-16,4.027232,4.082934,4.021662,4.038372,2668.0,,
2011-09-19,4.032802,4.032802,3.943679,3.949249,2322.0,,
2011-09-20,3.943679,4.004951,3.938109,3.98267,1640.0,,
2011-09-21,3.98267,4.071793,3.96039,4.066223,2884.0,,
2011-09-22,4.043942,4.049513,3.95482,3.96039,3193.0,,
2011-09-23,3.910258,4.021662,3.904688,4.010521,3133.0,,
